,slug,product_id
95,/jordan-23-titanium,1face425-9b5a-4bc2-9fa1-fd30af11f770
96,/jordan-7-retro-miro,637d4e7e-6a4c-4934-a8eb-91da658dfbdf
97,/jordan-13-retro-ray-allen-pe,972837f2-94cc-4502-add0-83dc0446ccd9
98,/air-jordan-1-retro-satin,3e48a4b8-39a7-4d43-8dea-7a8dab518b57
99,/jordan-2-retro-eminem-the-way-i-am,760c5def-2e31-4653-916d-0dd3b2707690
100,/jordan-1-og-chicago-1985,d5028234-fca9-448b-8687-1158e6bf822c
101,/jordan-jumpoff-spike-lee-fort-greene,40dadf99-07c9-4b49-9c0a-1bc7d39bae02
102,/jordan-3-retro-oregon-ducks-pit-crew-black,61197244-8334-46ca-81c5-c3a0ac2ae029
103,/jordan-4-retro-oregon-ducks,ceeedd28-dc71-43a4-86b3-ced2824e209f
104,/jordan-4-retro-eminem-carhartt,b5a3f817-40a5-4ece-a218-ac3fe903379b
105,/air-jordan-1-retro-high-sports-illustrated,26698769-9304-48fb-a946-e637b2ba58a6
106,/air-jordan-6-retro-white-concord-infrared-23,73eb75bd-04a8-4170-865d-1d667de71861
107,/air-jordan-1-mid-alternate-think-16,71c81a43-4801-45c2-bd51-194c39b5df9d
108,/air-jordan-4-retro-hot-punch-w,2f9d0d3b-ae8e-4ed3-87bd-eede5bac55d9
109,/air-jordan-1-mid-team-orange-black,2fa79162-a337-4dff-be54-c05660f23055
110,/air-jordan-12-retro-chinese-new-year-2019,e93d1950-8fe8-4d7d-b7e8-da3f4236b5ae
111,/air-jordan-why-not-0-2-multi-color,5c8e8970-86c3-4aa8-aecb-4a04c9354254
112,/air-jordan-1-mid-pine-green,fcc3223b-29a6-4b1d-b832-fc1ea6a7203a
113,/air-jordan-1-retro-high-sports-illustrated-gs,704d3196-3868-4767-8970-e8caa0993452
114,/air-jordan-13-retro-carmelo-anthony-class-of-2002-b-grade,194c4eee-77e7-4129-9a81-427a39a4264a
115,/air-jordan-11-retro-platinum-tint,a97cb5d0-cf3a-48c4-9020-d844d99916ec
116,/air-jordan-1-retro-high-pine-green,a7cccc96-7da8-4e0d-9df0-3671622f8c0d
117,/air-jordan-1-mid-top-3,d289fab4-4ea7-4ada-80f3-ecf1fc9b9d36
118,/air-jordan-1-mid-deep-royal-blue-black,96d7ccbc-fd5a-41a9-ae5d-680f2470855f
